id,user_posted,name,description,date_posted,photos,url,quoted_post,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,external_image_urls,videos,external_video_urls,verification_type,user_id,context_added,timestamp,input,error,error_code,warning,warning_code
1945933021322096847,tecnopsychosis,♱ ♰ ✞ ℵ ✟ ☨ †,"@hollyfullhd @jake64281815 @ComptePoubOW @blacknredtext That you dont know who the aryans were or from where you descend from, possibly half of your DNA is represented by their ancestry, you are a r1b and r1a specimen. They conquered and slaughtered the european farmers, the swastika is their symbol....",2025-07-17T19:46:00.000Z,,https://x.com/tecnopsychosis/status/1945933021322096847,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1315037014719262720"",""profile_name"":""Holly"",""url"":""https://x.com/hollyfullhd"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1623221228612853760"",""profile_name"":""jake"",""url"":""https://x.com/jake64281815"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1918048490682556416"",""profile_name"":""Poub"",""url"":""https://x.com/ComptePoubOW"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1590529447525875712"",""profile_name"":""The 4Chan Archives"",""url"":""https://x.com/blacknredtext"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",1,0,1,38,,,388,"Tecnopsychosis Bizarre Adventure: Code Crusaders

𖤓 member of Sapiens Laboratories 𖤓.

r/acc",9664,https://pbs.twimg.com/profile_images/1903711945875996672/5yPQLFgR_normal.jpg,1071,FALSE,0,1,"{""post_id"":""1945931754797469835"",""profile_id"":""1315037014719262720"",""profile_name"":""hollyfullhd""}",,,,,1315037014719262720,,2025-07-24T01:48:44.042Z,"{""url"":""https://x.com/tecnopsychosis/status/1945933021322096847""}",,,,
1947130827696996383,elvestoelves,Æs.to.Æs,"@torkymonkey @Suffragent_ They believe in their twisted prophecies that they will control the world and inherit the earth, that they are the chosen people, the master race, etc.They consider a unified White (Aryan) people a threat to their total domination, and they are in fact right to think so.",2025-07-21T03:05:39.000Z,,https://x.com/elvestoelves/status/1947130827696996383,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""307119615"",""profile_name"":""andrew"",""url"":""https://x.com/torkymonkey"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""804449376"",""profile_name"":""Peter Lloyd"",""url"":""https://x.com/Suffragent_"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,0,1,19,,,495,Naval Intelligence honeytrap. Satire only.,5887,https://pbs.twimg.com/profile_images/1894147982871711744/XpRJWLvO_normal.jpg,1192,FALSE,0,0,"{""post_id"":""1947128055551656410"",""profile_id"":""307119615"",""profile_name"":""torkymonkey""}",,,,,307119615,,2025-07-24T01:48:44.046Z,"{""url"":""https://x.com/elvestoelves/status/1947130827696996383""}",,,,
1928465063259549761,niggagod2k14,B2A | Ashcoop,"I just found a picture that will indeed, blow your mind.This is Tyrese “Heil Hali”burton being mentored by Adolf Hitler’s phantom within Game 4 of the ECF… shocking.It’s not Devil Magic… it’s Hitler Magic. Nazi Sorcery. Atomwaffen Aufwerten.He needs to be stopped… NOW!",2025-05-30T14:54:34.000Z,"[""https://pbs.twimg.com/media/GsNIwO-W0AE1xKS.jpg""]",https://x.com/niggagod2k14/status/1928465063259549761,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,5,4,22,700,,,592,🇩🇴🇭🇹 #NewYorkForever #RepBX #NYGiants #Giants100 #LGM #IAmNotATwink #ActuallyIMightBeIDK,3218,https://pbs.twimg.com/profile_images/1948137675652759552/_RcD_EV9_normal.jpg,575,FALSE,0,0,"{""post_id"":null,""profile_id"":""1773345668481900544"",""profile_name"":""B2A | Ashcoop""}",,,,,1773345668481900544,,2025-07-24T01:48:44.053Z,"{""url"":""https://x.com/niggagod2k14/status/1928465063259549761""}",,,,
1945903960457457842,latinavitalist,Aryan AOC,"@bgmasters Efficacious use of violence avoids ""runaway mimesis,"" which culminates in a nuclear holocaust.Modern political debate is unable and unwilling to engage with the question of the founding of the global order.The ""nation-state"" is inadequate to contain unlimited violence.",2025-07-17T17:50:31.000Z,"[""https://pbs.twimg.com/media/GwE9LhXXcAAtWwA.png""]",https://x.com/latinavitalist/status/1945903960457457842,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""117338050"",""profile_name"":""Blake Masters"",""url"":""https://x.com/bgmasters"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",1,0,1,32,,,96,universal truths and particular jǝws,1413,https://pbs.twimg.com/profile_images/1856520123814711296/IC39bDKO_normal.jpg,630,FALSE,0,0,"{""post_id"":""1945902691420459165"",""profile_id"":""1856519213248090112"",""profile_name"":""latinavitalist""}",,,,blue,1856519213248090112,,2025-07-24T01:48:44.084Z,"{""url"":""https://x.com/latinavitalist/status/1945903960457457842""}",,,,
1946190319592014041,1611Hammer,Hammer🇺🇸,"@daily_romania Hurray, more rape and murder gangs to do the Jews dirty work of toppling sovereign nations. Take a stand now or you’re dead eventually.",2025-07-18T12:48:25.000Z,,https://x.com/1611Hammer/status/1946190319592014041,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1714517217134456832"",""profile_name"":""Daily Romania"",""url"":""https://x.com/daily_romania"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,0,0,8,,,213,"Unbinding the Spell; Revelation 2:9 and 3:9

Listen to Romans 5 - https://t.co/A6U4TC3sja",8781,https://pbs.twimg.com/profile_images/1862317775668084737/ebZFYFP9_normal.jpg,162,FALSE,0,0,"{""post_id"":""1946174339721699655"",""profile_id"":""1714517217134456832"",""profile_name"":""daily_romania""}",,,,,1714517217134456832,,2025-07-24T01:48:44.091Z,"{""url"":""https://x.com/1611Hammer/status/1946190319592014041""}",,,,
1818031363381150097,ac_kristo,ac | 🇵🇸🇭🇹🇨🇺 ✊🏾❤️‍🔥,"it is impossible to overstate how much this is a logical outcome of the zionist occupation’s identity white supremacist foundation — settlers willing to destroy their country for the right to violate the humanity of “the other”, the right to commit unchecked colonial violence",2024-07-29T21:10:29.000Z,,https://x.com/ac_kristo/status/1818031363381150097,"{""post_id"":""1818019078768050542"",""profile_id"":""broseph_stalin"",""profile_name"":""ashok kumar | ಕಾಮ್ರೇಡ್ 🇵🇸"",""data_posted"":""2009-05-20T07:28:37.000Z"",""url"":""https://x.com/broseph_stalin/status/1818019078768050542"",""description"":""Israelis are currently rioting to free the soldiers accused of systematically gang raping Palestinians https://t.co/LQLuiDv4gY"",""photos"":null,""videos"":[{""url"":""https://video.twimg.com/amplify_video/1818004558464921600/vid/avc1/640x364/UdSBqnH8cgGtghLy.mp4?tag=16"",""duration"":22753}]}",,3,114,385,19696,,,562,"“Do what must be done, discover your humanity and your love in revolution” ❤️🖤💚 @blacks4peace Mississippabama diaspora",4647,https://pbs.twimg.com/profile_images/1590854683941371904/WVd6avXM_normal.jpg,619,FALSE,1,29,"{""post_id"":null,""profile_id"":""549045198"",""profile_name"":""ac | 🇵🇸🇭🇹🇨🇺 ✊🏾❤️‍🔥""}",,,"[{""video_url"":null,""duration"":22753}]",,549045198,,2025-07-24T01:48:44.124Z,"{""url"":""https://x.com/ac_kristo/status/1818031363381150097""}",,,,
1784383025545167221,AmmiHirsch,Ammi Hirsch,"The protests are about what they say: “Globalize the intifada.” That's social justice? Dismantling the world’s only Jewish state by murdering innocents? Woe to the students who believe these ideas, the teachers who taught them, and the administrators who do not reject them.",2024-04-28T00:44:00.000Z,,https://x.com/AmmiHirsch/status/1784383025545167221,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,183,383,1412,135479,,,6020,"Senior Rabbi @FreeSynagogue | 'In These Times' Podcast Host | Champion of Reform Judaism, liberal values, Zionism & Jewish peoplehood",689,https://pbs.twimg.com/profile_images/1521974852055359488/3Bhrabq7_normal.jpg,238,FALSE,58,107,"{""post_id"":null,""profile_id"":""1443260109983993862"",""profile_name"":""Ammi Hirsch""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1784309788962140161/pu/vid/avc1/1280x720/JZHzZGWm3j2A0Vhk.mp4?tag=12"",""duration"":166366}]",,blue,1443260109983993862,,2025-07-24T01:48:44.163Z,"{""url"":""https://x.com/AmmiHirsch/status/1784383025545167221""}",,,,
1830664416158982566,svhibe,ُ svhibe 𖣂,Palestinians are facing an empire with all its might. alone. stripped from everything even their muscles. Against all the weapons all the armies all the media all the political power of the world. But let’s add a fake 1488 to the mix cause we can’t gaslight them enough to be bad.,2024-09-02T17:49:43.000Z,,https://x.com/svhibe/status/1830664416158982566,"{""post_id"":""1830448659449712654"",""profile_id"":""ElGranSenglar"",""profile_name"":""Puigde🏳️‍⚧️🐗🏞️🖍️⚛️⛰️"",""data_posted"":""2020-08-17T15:17:41.000Z"",""url"":""https://x.com/ElGranSenglar/status/1830448659449712654"",""description"":""I've seen this exact thread play out two dozen times now https://t.co/2v5RbDwDE6"",""photos"":[""https://pbs.twimg.com/media/GWcPSJjW8AAA538.png""],""videos"":null}",,2,30,174,7545,,,6099,كنت رصاصة في حياة سابقة 🥨🌿 ☭,46702,https://pbs.twimg.com/profile_images/1906601584529702912/Y2BmtCJ7_normal.jpg,2233,FALSE,0,4,"{""post_id"":null,""profile_id"":""1514106182679597061"",""profile_name"":""ُ svhibe 𖣂""}",,,,,1514106182679597061,,2025-07-24T01:48:44.262Z,"{""url"":""https://x.com/svhibe/status/1830664416158982566""}",,,,
1944004137932181992,Fang1572027,Slavcel,How to join Atomwaffen google search,2025-07-12T12:01:18.000Z,"[""https://pbs.twimg.com/media/Gvp9c64XMAAsCoD.jpg""]",https://x.com/Fang1572027/status/1944004137932181992,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,4,35,673,,,286,"Peace and happiness to all nations of the world
ME NE FREGO",4877,https://pbs.twimg.com/profile_images/1944697498477441024/St4W6Hk4_normal.jpg,576,FALSE,1,2,"{""post_id"":null,""profile_id"":""1931054676239138816"",""profile_name"":""Slavcel""}",,,,,1931054676239138816,,2025-07-24T01:48:44.303Z,"{""url"":""https://x.com/Fang1572027/status/1944004137932181992""}",,,,
1747958271657308508,SimonMcGlynn4,simomcg.bsky.social,"I'm being so serious when I say you can hate US hegemony so much and I encourage you to, but you don't need to support a group so antisemitic they wrote ""death to all jews"" on their flag",2024-01-18T12:25:02.000Z,,https://x.com/SimonMcGlynn4/status/1747958271657308508,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,31,16,576,191619,,,258,He/him. I'm just here to get in more stupid arguments with randos on the internet,11242,https://pbs.twimg.com/profile_images/1677791002147389441/SOJLIamu_normal.jpg,159,FALSE,13,7,"{""post_id"":""1747957555299598531"",""profile_id"":""1309271772072738816"",""profile_name"":""SimonMcGlynn4""}",,,,,1309271772072738816,,2025-07-24T01:48:44.337Z,"{""url"":""https://x.com/SimonMcGlynn4/status/1747958271657308508""}",,,,
1932700616083567102,VerminusM,Uri Kurlianchik,"With a keffiyeh and a Hamas headband, they're chanting, ""From Mexico to Palestine, globalize the intifada."" It never ends with Jews. Never. Unless you want exploding cafes and busses, you must deal with those Red-Green freaks with an iron fist. Hesitation will cost lives.",2025-06-11T07:25:09.000Z,,https://x.com/VerminusM/status/1932700616083567102,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,26,172,830,43626,,,60526,"Jewish, Zionist, ex-Soviet, Israeli, Geek, Author, Hiker, Eclectic, Nocturnal, Trilingual, Listener, Observer, Friendly. 🍌 https://t.co/1MYxQghupS",105256,https://pbs.twimg.com/profile_images/1946406669824475137/H7aTRSHV_normal.jpg,533,FALSE,17,61,"{""post_id"":null,""profile_id"":""1490453120106868737"",""profile_name"":""Uri Kurlianchik""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1932700536018452480/pu/vid/avc1/852x480/h9kzaU5jiV_XkhCA.mp4?tag=12"",""duration"":29233}]",,blue,1490453120106868737,,2025-07-24T01:48:44.557Z,"{""url"":""https://x.com/VerminusM/status/1932700616083567102""}",,,,
1931270670215778421,random_weeb001,random_weeb,Atomwaffen Division OC(next tfr oc might be the APLA or NSM.),2025-06-07T08:43:03.000Z,"[""https://pbs.twimg.com/media/Gs03zTkW0AAOwYg.jpg""]",https://x.com/random_weeb001/status/1931270670215778421,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,54,87,1416,41518,,,3082,"Just chilling and creating koikatsu scenes
(I don't care about your political views) 
https://t.co/k6FbI3smIe",658,https://pbs.twimg.com/profile_images/1944161018797522944/ARoI36qx_normal.jpg,178,FALSE,11,382,"{""post_id"":null,""profile_id"":""1603159330123091968"",""profile_name"":""random_weeb""}",,,,,1603159330123091968,,2025-07-24T01:48:44.705Z,"{""url"":""https://x.com/random_weeb001/status/1931270670215778421""}",,,,
1733010823704990203,AnasAzmi1985,Anas Azmi,@ilyasu Zionism is about Jewish self determination the way Nazism is about preserving the aryan people.#globalizetheintifada,2023-12-08T06:29:12.000Z,,https://x.com/AnasAzmi1985/status/1733010823704990203,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""116669011"",""profile_name"":""Ilya Sukhar"",""url"":""https://x.com/ilyasu"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,0,0,11,,"[""globalizetheintifada""]",92,,13978,https://pbs.twimg.com/profile_images/1711322783177756672/FWej4XG7_normal.jpg,124,FALSE,0,0,"{""post_id"":""1732812650713915702"",""profile_id"":""116669011"",""profile_name"":""ilyasu""}",,,,,116669011,,2025-07-24T01:48:44.773Z,"{""url"":""https://x.com/AnasAzmi1985/status/1733010823704990203""}",,,,
1947273046055649309,SpiritofWessex,Ælfwine,@amer_hussa98130 @ZamZam45b @ProfilStandard invading Germanic land on massweaponisng the law to stop natives from speaking outmass rape of natives by these colonisers and death if they resistface it your people are the same as zioniststhis is not only my native land as a pagan this is my holy land as well,2025-07-21T12:30:47.000Z,,https://x.com/SpiritofWessex/status/1947273046055649309,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1772298663429042176"",""profile_name"":""Potohar da Putt"",""url"":""https://x.com/amer_hussa98130"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1301841438"",""profile_name"":""Zam"",""url"":""https://x.com/ZamZam45b"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1434986563071619075"",""profile_name"":""."",""url"":""https://x.com/ProfilStandard"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",2,0,0,61,,,218,Tacitus Germania was the greatest gift left by Rome,11206,https://pbs.twimg.com/profile_images/1878835558782316544/nuCU5wyv_normal.jpg,113,FALSE,0,0,"{""post_id"":""1947272491962925459"",""profile_id"":""1772298663429042176"",""profile_name"":""amer_hussa98130""}",,,,,1772298663429042176,,2025-07-24T01:48:44.775Z,"{""url"":""https://x.com/SpiritofWessex/status/1947273046055649309""}",,,,
1824119435289862604,Kittenwaffin,🤍 𝕂𝕚𝕥𝕥𝕖𝕟 🤍,"@iamyesyouareno There's a neverending line of ""refugees"" and ""immigration"" into all Western nations not to help them, but to destroy you.. Brought to you by jewish NGO's.Pass it on.",2024-08-15T16:22:18.000Z,,https://x.com/Kittenwaffin/status/1824119435289862604,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1342174584594960384"",""profile_name"":""iamyesyouareno"",""url"":""https://x.com/iamyesyouareno"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",19,23,350,56942,,,6619,"#HappyHedgehog 🦔🦔

🤍 It's ok to love your own 🤍

Queen Mother Of Hedgehogs 🦔",34463,https://pbs.twimg.com/profile_images/1805962036523753473/ZiXyqPh0_normal.jpg,2034,FALSE,1,11,"{""post_id"":""1824116462547542277"",""profile_id"":""1342174584594960384"",""profile_name"":""iamyesyouareno""}",,,,blue,1342174584594960384,,2025-07-24T01:48:44.996Z,"{""url"":""https://x.com/Kittenwaffin/status/1824119435289862604""}",,,,
1947720155045167321,RealWhyteRyk,W H Y T E_R Y K,"I know who you are, and you know who I am because we would slap you around on 1488RADIO for being an effeminate, weak grifter, willing to capitulate for a genocidal multi racial alliance. You love talking about us when we're not around. So come and have the discussion on 1488RADIO today.",2025-07-22T18:07:26.000Z,,https://x.com/RealWhyteRyk/status/1947720155045167321,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1703116428008660992"",""profile_name"":""IanMalcolm84"",""url"":""https://x.com/IanMalcolm84"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1474105288693325830"",""profile_name"":""Grim ✞"",""url"":""https://x.com/grimcalls"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",3,0,21,672,,,1977,NS | Blood & Soil | host on @WE_RADIO_ONE,1063,https://pbs.twimg.com/profile_images/1911762490054066176/wYVpgHNS_normal.jpg,424,FALSE,0,0,"{""post_id"":""1947716104635203607"",""profile_id"":""1703116428008660992"",""profile_name"":""IanMalcolm84""}",,,,blue,1703116428008660992,,2025-07-24T01:48:45.756Z,"{""url"":""https://x.com/RealWhyteRyk/status/1947720155045167321""}",,,,
1947875551538245752,Ironfrontline,ShadowsofSiege,"""Gaza is not just a place on the map — it’s a symbol of resilience, pain, and humanity ignored. Entire generations are being wiped out while the world scrolls in silence. This isn’t war, it’s genocide. Speak up. Stand with Gaza. 🇵🇸✊ #FreePalestine #GazaUnderAttack #HumanityFirst",2025-07-23T04:24:55.000Z,,https://x.com/Ironfrontline/status/1947875551538245752,"{""post_id"":""1947583894603096099"",""profile_id"":""yousef_ki1"",""profile_name"":""Dr. Yousef 𓂆🇵🇸"",""data_posted"":""2016-09-13T15:16:30.000Z"",""url"":""https://x.com/yousef_ki1/status/1947583894603096099"",""description"":""If you’re scrolling, PLEASE leave a dot. 💔🇵🇸 https://t.co/HR3fZfUwAA"",""photos"":null,""videos"":[{""url"":""https://video.twimg.com/amplify_video/1947583755725471744/vid/avc1/720x1280/0l8iBw9iDNGCV1dx.mp4?tag=21"",""duration"":8000}]}",,0,0,1,49,,"[""FreePalestine"",""GazaUnderAttack"",""HumanityFirst""]",376,"Could history repeat itself?
we are growing together ❤️ 💙",1105,https://pbs.twimg.com/profile_images/1937146939939635201/ODqqRIBB_normal.jpg,1086,FALSE,0,0,"{""post_id"":null,""profile_id"":""2664779094"",""profile_name"":""ShadowsofSiege""}",,,"[{""video_url"":null,""duration"":8000}]",,2664779094,,2025-07-24T01:57:54.708Z,"{""url"":""https://x.com/Ironfrontline/status/1947875551538245752""}",,,,
1779649132182765664,MarioNawfal,Mario Nawfal,"🇮🇱ISRAEL: IRGC IS THE NEW THIRD REICH“For years the world has watched the rise of a Shiite Islamic Reich, yet just like during the rise of Nazism, the world has been silent.Why has the UN rolled out the red carpet for these genocidal jihadists?The mask of Iranian deniability has been removed. No more hidding and no more bluffing.”Source: UN",2024-04-14T23:13:12.000Z,"[""https://pbs.twimg.com/media/GLKVZJLXIAAijrr.jpg"",""https://pbs.twimg.com/media/GLKVZJLWMAAXBby.jpg""]",https://x.com/MarioNawfal/status/1779649132182765664,"{""post_id"":""1779643517226078511"",""profile_id"":""MarioNawfal"",""profile_name"":""Mario Nawfal"",""data_posted"":""2020-10-22T14:42:25.000Z"",""url"":""https://x.com/MarioNawfal/status/1779643517226078511"",""description"":""🇮🇱ISRAEL: IRAN IS A PIRATE STATE!\n\n“Iran is not only a terrorist state, it is a pirate state!”\n\nSource: UN https://t.co/Qyt505mmYs"",""photos"":[""https://pbs.twimg.com/media/GLKP_TXWQAAWClt.jpg""],""videos"":[{""url"":""https://video.twimg.com/amplify_video/1779643120537210880/vid/avc1/848x480/N3CEaYw3hLcDhgsQ.mp4?tag=14"",""duration"":7931}]}",,132,174,736,375526,,,2285499,Largest Show on X | Founder @ibcgroupio | Investor 700+ Startups,149423,https://pbs.twimg.com/profile_images/1938244629071015936/UwtzYY-R_normal.jpg,48637,FALSE,16,54,"{""post_id"":null,""profile_id"":""1319287761048723458"",""profile_name"":""Mario Nawfal""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1779649062146383872/vid/avc1/848x464/xph8GcGpK-DgyMsD.mp4?tag=14"",""duration"":98543}]","[{""video_url"":null,""duration"":7931}]",blue,1319287761048723458,,2025-07-24T01:57:53.543Z,"{""url"":""https://x.com/MarioNawfal/status/1779649132182765664""}",,,,
1740999335826092119,aldamu_jo,Irlandarra,50 million were Slaughtered to make America Great.How many millions of Palestinians do we have to kill to make Israel great?.#StopTheEthnicGenocide #FreePalestine #StopGenocideInGaza,2023-12-30T07:32:42.000Z,"[""https://pbs.twimg.com/media/GClFqrzWkAAJ2sy.jpg""]",https://x.com/aldamu_jo/status/1740999335826092119,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,135,1009,1419,40712,,"[""StopTheEthnicGenocide"",""FreePalestine"",""StopGenocideInGaza""]",86893,"Some people call it democracy
electing a dictator every 4 years.          

https://t.co/IWx99cH6Td

Tiocfaidh ár lá! Euskal Herria Askatu! فلسطين الحرة",32662,https://pbs.twimg.com/profile_images/1176873787041734657/h3tz1JwW_normal.jpg,16778,FALSE,46,30,"{""post_id"":null,""profile_id"":""1168233995945033728"",""profile_name"":""Irlandarra""}",,,,blue,1168233995945033728,,2025-07-24T01:57:53.729Z,"{""url"":""https://x.com/aldamu_jo/status/1740999335826092119""}",,,,
1946101730736742826,GamerApocalymon,Apocalymon ☭,"My position on ""globalize the intifada"" is simple; no one, anywhere in the world, should feel safe to support the mass slaughter of Gaza's population. If anything bad happens to you as a result of such support, you more than deserved it.",2025-07-18T06:56:24.000Z,,https://x.com/GamerApocalymon/status/1946101730736742826,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,0,1,13,,,115,"My only cause is the emancipation of all humanity. Side account for politics, originated as #gamergate acc. Revolutionary socialist. American-born exile.",11032,https://pbs.twimg.com/profile_images/506885895039897600/ILtJ5Xu6_normal.jpeg,37,FALSE,0,0,"{""post_id"":null,""profile_id"":""2786523500"",""profile_name"":""Apocalymon ☭""}",,,,,2786523500,,2025-07-24T01:57:53.745Z,"{""url"":""https://x.com/GamerApocalymon/status/1946101730736742826""}",,,,
1946840073481433204,Markela_p_,Markela Panegyres,Globalise the intifada. Stop Israel’s genocide.,2025-07-20T07:50:18.000Z,,https://x.com/Markela_p_/status/1946840073481433204,"{""post_id"":""1946807189114630330"",""profile_id"":""MosabAbuToha"",""profile_name"":""Mosab Abu Toha"",""data_posted"":""2011-12-08T13:18:08.000Z"",""url"":""https://x.com/MosabAbuToha/status/1946807189114630330"",""description"":""UNBELIEVABLE!!!!!!\nIsrael is now ordering people to evacuate large parts of DER EL-BALAH!!!\n\nSomeone needs to fucking stop israel.\n\nFuck israel!!!! https://t.co/IHKnGkW5Wd"",""photos"":[""https://pbs.twimg.com/media/GwRy0fUXkAEsbVO.jpg""],""videos"":null}",,0,1,2,102,,,412,Free Palestine 🇵🇸 🇱🇧🔻Artist. Socialism  or extinction.,2225,https://pbs.twimg.com/profile_images/1324552885535846400/RFgGCQq2_normal.jpg,2053,FALSE,0,0,"{""post_id"":null,""profile_id"":""222019954"",""profile_name"":""Markela Panegyres""}",,,,,222019954,,2025-07-24T01:57:53.640Z,"{""url"":""https://x.com/Markela_p_/status/1946840073481433204""}",,,,
1935469516894650820,susanabulhawa,susan abulhawa | سوزان ابو الهوى,"no, your sense of exceptionalism is appalling. Palestinians have been trying to survive your genocidal jewish supremacy since we first made the mistake of taking pity on you and letting you into our country and homes. Globalize the intifada is a cry for universal freedom and liberation. You don’t like that because you’re oppressors and colonizers.",2025-06-18T22:47:46.000Z,,https://x.com/susanabulhawa/status/1935469516894650820,"{""post_id"":""1935101964443955392"",""profile_id"":""SaraL4man"",""profile_name"":""Sara Forman"",""data_posted"":""2013-08-01T02:39:57.000Z"",""url"":""https://x.com/SaraL4man/status/1935101964443955392"",""description"":""It is absolutely appalling for Zohran to compare the Jews of Warsaw with the terrorism associated with globalizing the intifada. Warsaw's Jews were not trying to overthrow western civilization, they were fighting to delay their certain deaths in the gas chambers of Treblinka."",""photos"":null,""videos"":null}",,12,284,913,18292,,,35623,"demographic threat, hyphenated writer, girl-mom, dog-mom, vegan, exile, indigenous daughter of Jerusalem (with receipts, unlike the colonizers)",2273,https://pbs.twimg.com/profile_images/1838199451858444288/dyUBCC1u_normal.jpg,247,FALSE,4,46,"{""post_id"":null,""profile_id"":""1838199110312300544"",""profile_name"":""susan abulhawa | سوزان ابو الهوى""}",,,,blue,1838199110312300544,,2025-07-24T01:57:54.131Z,"{""url"":""https://x.com/susanabulhawa/status/1935469516894650820""}",,,,
1946990772005519467,Lockedown_,Fuck Genocide - Human Rights for All,"Biden started it.Trump continues it.The so-called state of Isntreal is doing what Nazi Germany did to Palestine.The entire ""West"" aka white colonizer countries, is helping Isntreal in genocide.",2025-07-20T17:49:08.000Z,,https://x.com/Lockedown_/status/1946990772005519467,"{""post_id"":""1946901112453304471"",""profile_id"":""sahouraxo"",""profile_name"":""sarah"",""data_posted"":""2015-07-25T18:41:29.000Z"",""url"":""https://x.com/sahouraxo/status/1946901112453304471"",""description"":""BREAKING:\n\nIsrael has committed yet another horrific massacre.\n\nOver 50 starving Palestinians were shot dead in northern Gaza — they were searching for flour.\n\nThese massacres are happening every single day.\n\nIsrael is starving civilians. Then gunning them down.\n\nHolocaust."",""photos"":null,""videos"":null}",,0,0,2,68,,,2406,"Actions, not just words. He/him. LGBTQIA+ friendly. Black lives still matter. Free Palestine until its free.",116124,https://pbs.twimg.com/profile_images/1636606503284281344/mLNyZ6xk_normal.jpg,1607,FALSE,0,0,"{""post_id"":null,""profile_id"":""190667109"",""profile_name"":""Fuck Genocide - Human Rights for All""}",,,,,190667109,,2025-07-24T01:57:53.596Z,"{""url"":""https://x.com/Lockedown_/status/1946990772005519467""}",,,,
